SKU,CategoryCode,SKUStatus,SupplierNumber
8157570,200,Discontinued,2745
8157604,200,Discontinued,2745
8157638,200,Discontinued,2745
8157893,370,Pre Active,3265
8158008,200,Discontinued,2745
8158065,200,Discontinued,2745
8158123,360,Active,16940
8158180,700,Discontinued,2087
8158198,700,Discontinued,2087
8158206,700,Discontinued,2087
8158297,330,Active,88111
8158305,200,Discontinued,2746
8158313,330,Active,88111
8158321,330,Active,88111
8158339,330,Active,88111
8158354,310,Active,16934
8158388,400,Active,16934
8158396,360,Discontinued,51726
8158446,360,Active,51726
8158453,360,Discontinued,51726
8158461,360,Discontinued,51726
8158487,360,Active,51726
8158495,360,Discontinued,51726
8158529,360,Discontinued,51726
8158537,360,Discontinued,51726
8158545,360,Discontinued,51726
8158552,360,Discontinued,51726
8158560,360,Discontinued,51726
8158602,360,Discontinued,51726
8158610,360,Discontinued,51726
8158628,360,Discontinued,51726
8158651,360,Discontinued,51726
8158677,360,Active,51726
8158693,360,Active,51726
8158701,360,Active,51726
8158792,360,Active,88111
8158826,310,Active,88111
8158842,700,Pre Active,2087
8158859,310,Active,88111
8158867,200,Discontinued,2745
8158875,310,Active,88111
8158883,310,Active,88111
8158925,330,Active,88111
8158933,330,Discontinued,88111
8158982,360,Active,16940
8158990,360,Active,16940
8159006,360,Active,16940
8159014,360,Active,16940
8159022,360,Active,16940
8159030,360,Active,16940
8159063,360,Active,16940
8159071,360,Discontinued,16940
8159105,360,Active,52070
8159121,360,Active,52070
8159204,380,Active,52070
8159212,360,Active,52070
8159246,380,Active,52070
8159303,360,Active,52070
8159311,310,Active,52070
8159378,350,Pre Active,52070
8159402,350,Pre Active,52070
8159428,320,Discontinued,52070
8159436,310,Discontinued,52070
8159451,310,Active,52070
8159469,320,Discontinued,52070
8159485,310,Discontinued,52070
8159493,320,Active,52070
8159501,360,Active,52070
8159527,360,Active,52070
8159543,320,Discontinued,52070
8159568,360,Discontinued,52070
8159592,320,Active,52070
8159667,310,Active,52070
8159683,310,Active,52070
8159691,310,Active,52070
8159709,310,Active,52070
8159717,310,Active,52070
8159733,310,Active,52070
8159766,310,Active,52070
8159782,200,Pre Active,2745
8159790,360,Active,52070
8159808,360,Active,52070
8159816,200,Pre Active,2745
8159865,200,Discontinued,2745
8159899,330,Active,52070
8159907,330,Active,52070
8159915,330,Active,52070
8159964,360,Active,52070
8160046,360,Active,52070
8160087,360,Discontinued,52070
8160178,200,Discontinued,2745
8160194,330,Active,52070
8160202,330,Active,52070
8160285,360,Active,52070
8160335,360,Active,52070
8160343,700,Discontinued,2075
8160350,360,Discontinued,52070
8160384,200,Discontinued,2745
8160434,200,Discontinued,2745
8160483,360,Active,52070
8160491,330,Active,51726
8160509,330,Active,51726
8160533,700,Pre Active,2088
8160558,380,Active,51726
8160574,380,Active,51726
8160590,380,Active,51726
8160616,380,Active,51726
8160657,320,Active,52070
8160665,360,Active,52070
8160871,200,Discontinued,2745
8160889,200,Discontinued,2745
8160897,200,Discontinued,2745
8160947,200,Discontinued,2745
8160996,330,Active,88111
8161002,360,Active,52070
8161150,360,Active,51726
8161168,360,Discontinued,51726
8161176,330,Discontinued,50716
8161184,330,Discontinued,50716
8161226,200,Discontinued,2745
8161242,330,Discontinued,50716
8161275,330,Discontinued,50716
8161366,200,Discontinued,2745
8161440,380,Active,1692
8161457,380,Active,1692
8161465,380,Active,1692
8161473,380,Active,1692
8161481,380,Active,1692
8161499,380,Active,1692
8161507,380,Active,1692
8161515,380,Active,1692
8161523,380,Active,1692
8161531,380,Active,1692
8161549,380,Active,1692
8161556,380,Discontinued,1692
8161564,380,Active,1692
8161572,380,Active,1692
8161580,380,Active,1692
8161606,410,Active,11661
8161663,360,Discontinued,16940
8161671,360,Active,16940
8161689,360,Discontinued,16940
8161697,360,Active,16940
8161705,360,Active,16940
8161713,450,Active,52070
8161721,450,Active,52070
8161739,360,Discontinued,52070
8161754,360,Discontinued,52070
8161770,200,Discontinued,2746
8161788,380,Discontinued,1692
8161804,380,Discontinued,1692
8161812,380,Discontinued,1692
8161879,380,Discontinued,1692
8161895,380,Discontinued,1692
8161952,700,Pre Active,2083
8161960,360,Discontinued,95
8161978,360,Discontinued,95
8161994,360,Discontinued,95
8162018,360,Discontinued,95
8162026,360,Discontinued,95
8162042,360,Active,95
8162067,360,Discontinued,95
8162075,360,Active,95
8162109,340,Active,263
8162125,700,Pre Active,3266
8162166,700,Pre Active,3266
8162182,700,Pre Active,3266
8162414,700,Pre Active,3266
8162646,390,Discontinued,95
8162679,390,Discontinued,95
8162687,390,Discontinued,95
8162695,380,Discontinued,1692
8162737,200,Discontinued,2745
8162745,200,Discontinued,2745
8162778,350,Discontinued,95
8162836,460,Discontinued,3452
8162851,460,Discontinued,3452
8162869,460,Active,3452
8162877,460,Active,3452
8162901,340,Active,99686
8162927,200,Discontinued,2745
8162935,200,Discontinued,2745
8162950,390,Discontinued,88111
8162976,360,Active,1206
8162984,360,Active,1206
8163040,310,Discontinued,37328
8163065,430,Active,11661
8163099,370,Active,52070
8163354,370,Active,32025
8163362,370,Active,32025
8163370,370,Pre Active,32025
8163388,370,Pre Active,32025
8163396,370,Active,32025
8163404,370,Discontinued,32025
8163438,370,Discontinued,2569
8163453,370,Active,2569
8163487,370,Discontinued,2569
8163495,370,Active,2569
8163503,370,Active,2569
8163529,370,Active,2569
8163537,370,Discontinued,2569
8163545,370,Discontinued,2569
8163636,200,Discontinued,2745
8163677,370,Discontinued,2569
8163685,370,Discontinued,2569
8163701,370,Active,2569
8163727,370,Discontinued,2569
8163750,370,Discontinued,2569
8163768,370,Discontinued,2569
8163776,370,Discontinued,2569
8163784,370,Discontinued,2569
8163792,370,Active,2569
8163842,370,Pre Active,2569
8163867,370,Discontinued,2569
8163875,370,Pre Active,2569
8163974,360,Active,52070
8164014,400,Discontinued,16940
8164022,400,Discontinued,16940
8164030,400,Discontinued,16940
8164048,400,Discontinued,16940
8164055,400,Discontinued,16940
8164105,430,Active,3801
8164188,440,Discontinued,51726
8164212,360,Discontinued,95
8164220,340,Active,52070
8164261,370,Pre Active,1771
8164303,360,Active,16940
8164311,350,Active,3801
8164337,350,Discontinued,3801
8164378,350,Active,3801
8164386,350,Active,3801
8164410,350,Active,3801
8164428,350,Active,3801
8164436,350,Active,3801
8164493,700,Discontinued,1843
8164626,320,Active,52070
8164691,320,Discontinued,16934
8164758,410,Discontinued,3627
8164899,700,Active,437
8164915,200,Discontinued,2745
8164923,390,Discontinued,3482
8165144,380,Active,16940
8165193,380,Discontinued,16940
8165235,700,Pre Active,2082
8165342,700,Pre Active,2082
8165458,460,Discontinued,3452
8165482,700,Discontinued,2082
8165516,700,Pre Active,2087
8165532,700,Pre Active,2087
8165557,700,Pre Active,2087
8165573,700,Pre Active,2087
8165722,330,Active,88111
8165938,360,Discontinued,231
8166068,700,Pre Active,5452
8166076,340,Active,263
8166084,340,Active,263
8166092,360,Discontinued,52070
8166100,360,Discontinued,52070
8166134,330,Discontinued,16940
8166142,200,Discontinued,2745
8166191,700,Pre Active,1001
8166282,200,Discontinued,2745
8166381,200,Discontinued,2745
8166423,200,Discontinued,2745
8166639,370,Active,88111
8166654,340,Discontinued,263
8166670,350,Discontinued,51726
8166712,350,Active,51726
8166720,350,Discontinued,51726
8166746,350,Discontinued,51726
8166753,350,Discontinued,51726
8166829,200,Pre Active,2745
8166852,700,Pre Active,2087
8166969,700,Pre Active,2082
8166977,700,Pre Active,2088
8167017,200,Discontinued,2745
8167041,700,Pre Active,3276
8167132,200,Discontinued,2745
8167256,310,Pre Active,51726
8167272,310,Pre Active,51726
8167280,310,Pre Active,51726
8167306,310,Pre Active,51726
8167348,380,Active,3822
8167363,380,Active,3822
8167389,380,Active,3822
8167397,380,Active,3822
8167439,310,Pre Active,51726
8167462,330,Active,51726
8167470,700,Pre Active,511
8167488,700,Pre Active,511
8167512,350,Pre Active,95
8167553,360,Discontinued,95
8167561,380,Active,95
8167595,380,Active,95
8167603,360,Active,95
8167611,360,Active,95
8167629,360,Discontinued,95
8167645,360,Active,95
8167660,360,Discontinued,95
8167785,330,Seasonal,3293
8167793,360,Discontinued,95
8167868,700,Pre Active,4297
8167926,460,Active,95
8168221,320,Active,2847
8168247,700,Pre Active,2083
8168312,360,Discontinued,51726
8168395,360,Discontinued,51726
8168403,360,Discontinued,51726
8168445,200,Discontinued,30824
8168478,370,Pre Active,52070
8168544,370,Active,2569
8168551,450,Active,2569
8168577,360,Active,51726
8168692,380,Active,16940
8168817,330,Active,16934
8168866,700,Pre Active,3078
8168874,700,Pre Active,3078
8168882,700,Pre Active,3078
8168916,200,Discontinued,2745
8169195,200,Discontinued,2745
8169237,200,Discontinued,2745
8169260,390,Discontinued,16934
8169385,460,Active,51726
8169419,410,Active,88111
8169609,350,Active,16934
8169617,350,Active,16934
8169625,350,Active,16934
8169633,350,Active,16934
8169641,350,Active,16934
8169658,350,Active,16934
8169682,700,Pre Active,3266
8169740,360,Active,95
8169765,700,Discontinued,5452
8169781,410,Active,1246
8169815,700,Pre Active,2087
8169823,700,Pre Active,2087
8169930,200,Active,30824
8169955,200,Active,30824
8169971,200,Active,30824
8170045,200,Active,30824
8170060,200,Active,30824
8170078,200,Active,30824
8170151,200,Discontinued,2745
8170193,380,Discontinued,51726
8170243,380,Discontinued,51726
8170250,380,Discontinued,51726
8170268,380,Discontinued,51726
8170292,380,Discontinued,51726
8170342,400,Active,88111
8170359,400,Active,88111
8170367,400,Active,88111
8170375,400,Active,88111
8170383,700,Pre Active,3266
8170391,400,Active,88111
8170417,400,Active,88111
8170425,330,Discontinued,88111
8170433,700,Pre Active,3266
8170441,400,Active,88111
8170458,380,Active,88111
8170466,400,Active,88111
8170474,400,Active,88111
8170482,400,Active,88111
8170508,400,Active,88111
8170557,380,Active,88111
8170607,330,Active,88111
8170615,360,Active,88111
8170623,350,Discontinued,3229
8170631,200,Pre Active,2745
8170706,200,Discontinued,2745
8170821,390,Discontinued,88111
8171100,330,Discontinued,51726
8171118,340,Active,88111
8171316,700,Pre Active,3276
8171365,380,Discontinued,2812
8171548,200,Discontinued,2745
8171746,360,Active,16940
8171779,410,Active,52070
8171787,410,Active,52070
8171795,340,Pre Active,16934
8171803,340,Pre Active,16934
8171811,340,Pre Active,88111
8171829,410,Active,52070
8171837,410,Active,52070
8171852,410,Active,52070
8171860,410,Active,52070
8171886,340,Active,1862
8171894,410,Active,52070
8171902,410,Active,52070
8171910,410,Active,52070
8171936,410,Active,52070
8171944,410,Active,52070
8171951,410,Active,52070
8171969,410,Active,52070
8171977,410,Active,52070
8171993,410,Active,52070
8172009,410,Active,52070
8172074,310,Discontinued,1769
8172322,200,Discontinued,2745
8172348,330,Active,2584
8172405,200,Discontinued,2745
8172447,700,Pre Active,2082
8172454,700,Pre Active,2082
8172462,340,Active,437
8172512,460,Active,50282
8172579,200,Discontinued,2745
8172587,200,Discontinued,2745
8172645,200,Discontinued,2745
8172710,410,Active,52070
8172728,410,Active,52070
8172736,410,Active,52070
8172744,410,Active,52070
8172751,410,Active,52070
8172769,410,Active,52070
8172777,410,Active,52070
8172819,200,Discontinued,2745
8172868,200,Discontinued,2745
8172876,200,Discontinued,2745
8172918,350,Discontinued,95
8172975,200,Discontinued,2745
8173106,360,Active,16934
8173122,360,Active,52070
8173213,310,Active,39436
8173221,700,Pre Active,2082
8173239,700,Pre Active,2082
8173270,310,Active,39436
8173346,360,Active,52070
8173429,360,Discontinued,2044
8173452,330,Active,54684
8173494,330,Active,54684
8173544,330,Active,54684
8173551,330,Active,54684
8173577,330,Active,54684
8173585,330,Active,54684
8173601,330,Active,54684
8173619,330,Active,54684
8173627,330,Active,54684
8173643,330,Active,54684
8173650,330,Active,54684
8173668,330,Active,54684
8173676,310,Discontinued,11661
8173684,330,Active,54684
8173692,330,Active,54684
8173700,370,Active,2569
8173718,330,Active,54684
8173726,330,Active,54684
8173734,330,Active,54684
8173742,310,Active,11661
8173783,330,Active,54684
8173866,200,Discontinued,2745
8173908,200,Discontinued,2745
8173932,370,Active,3709
8174252,200,Discontinued,2745
8174328,700,Pre Active,2082
8174393,340,Discontinued,1712
8174401,200,Discontinued,2745
8174609,600,Discontinued,52070
8174625,600,Discontinued,2255
8174674,700,Pre Active,2082
8174690,700,Discontinued,3757
8174708,460,Active,50282
8174864,370,Active,88111
8174872,370,Active,88111
8174880,370,Active,88111
8174898,370,Active,88111
8174906,370,Discontinued,88111
8174963,360,Active,52070
8175077,460,Active,52070
8175101,360,Active,52070
8175119,360,Discontinued,52070
8175127,400,Discontinued,52070
8175135,360,Discontinued,52070
8175242,330,Active,52070
8175283,360,Active,52070
8175440,370,Discontinued,16934
8175663,340,Active,437
8175697,330,Active,52070
8175754,200,Discontinued,2745
8175812,410,Active,1555
8175911,200,Discontinued,2745
8175952,460,Active,3452
8175960,460,Active,3452
8175986,460,Active,3452
8176018,460,Active,3452
8176174,460,Pre Active,1114
8176182,460,Pre Active,1114
8176299,330,Active,51726
8176307,330,Active,51726
8176315,700,Active,52070
8176323,700,Active,52070
8176331,700,Active,52070
8176349,370,Active,51726
8176356,700,Discontinued,3266
8176364,360,Discontinued,52070
8176372,460,Active,52070
8176380,350,Discontinued,231
8176448,200,Discontinued,2745
8176539,380,Active,52070
8176547,380,Active,52070
8176554,380,Active,52070
8176562,380,Active,52070
8176588,380,Active,52070
8176596,380,Active,52070
8176604,380,Active,52070
8176612,380,Active,52070
8176620,380,Active,52070
8176638,380,Active,52070
8176646,380,Active,52070
8176653,380,Active,52070
8176661,380,Active,52070
8176679,340,Active,263
8176687,340,Active,263
8176877,410,Seasonal,3729
8176950,700,Discontinued,2087
8176992,700,Pre Active,2087
8177008,700,Discontinued,2083
8177040,350,Active,1692
8177057,320,Discontinued,88111
8177156,700,Pre Active,2087
8177339,390,Pre Active,51726
8177396,200,Discontinued,2745
8177446,200,Pre Active,2745
8177503,200,Discontinued,2745
8177586,200,Discontinued,2745
8177602,200,Discontinued,2745
8177610,200,Discontinued,2745
8177677,200,Discontinued,2745
8177719,200,Discontinued,2745
8177768,380,Active,16940
8177818,700,Discontinued,3276
8177826,700,Pre Active,3266
8177925,330,Discontinued,95
8177966,380,Active,95
8178014,380,Active,95
8178113,380,Active,95
8178162,360,Active,16934
8178188,370,Discontinued,1771
8178295,200,Discontinued,2745
8178451,360,Discontinued,52070
8178576,200,Discontinued,2745
8178709,440,Active,4287
8178725,440,Active,4287
8178733,440,Active,4287
8178741,440,Active,4287
8178758,440,Active,4287
8178766,440,Active,4287
8178790,460,Discontinued,51726
8178808,460,Active,51726
8178832,440,Active,4287
8178840,440,Active,4287
8178857,440,Active,4287
8178865,440,Active,4287
8178881,440,Active,4287
8178899,440,Active,4287
8178907,440,Active,4287
8178915,440,Active,4287
8178998,370,Active,1415
8179012,440,Active,4287
8179020,440,Active,4287
8179038,440,Active,4287
8179053,440,Active,4287
8179079,440,Active,4287
8179087,340,Active,1862
8179111,440,Active,4287
8179145,440,Active,4287
8179178,440,Active,4287
8179186,440,Active,4287
8179194,440,Active,4287
8179228,700,Discontinued,3276
8179293,700,Pre Active,3078
8179335,460,Active,263
8179517,410,Active,16934
8179525,410,Active,16934
8179533,410,Active,16934
8179541,410,Active,16934
8179558,370,Active,2450
8179566,370,Active,2450
8179574,370,Active,2450
8179582,370,Active,2450
8179590,370,Active,2450
8179608,370,Active,2450
8179616,370,Active,2450
8179624,370,Active,2450
8179632,370,Active,2450
8179640,370,Active,2450
8179657,370,Active,2450
8179665,370,Active,2450
8179673,370,Active,4441
8179681,350,Active,16934
8179707,700,Pre Active,2087
8179715,700,Discontinued,2087
8179830,360,Discontinued,52070
8179855,360,Discontinued,52070
8179863,340,Active,263
8179871,360,Discontinued,52070
8180028,380,Active,52070
8180044,380,Active,16940
8180051,380,Active,52070
8180069,380,Active,52070
8180077,350,Active,1246
8180101,310,Active,39436
8180119,410,Active,11661
8180143,330,Discontinued,60308
8180150,330,Discontinued,60308
8180168,330,Discontinued,60308
8180283,200,Discontinued,90000
8180291,200,Active,90000
8180325,200,Active,16934
8180333,200,Active,16934
8180465,700,Pre Active,2082
8180481,330,Discontinued,198
8180499,330,Discontinued,198
8180507,330,Active,198
8180564,350,Discontinued,16934
8180580,330,Active,88111
8180614,400,Active,51726
8180622,400,Active,51726
8180663,330,Pre Active,88111
8180705,410,Active,16934
8180713,410,Discontinued,16934
8180721,410,Discontinued,16934
8180747,200,Discontinued,2745
8180879,700,Pre Active,2087
